symbol,strike,iv,last_price,expiry,type,underlying_price,moneyyyyy,expiry_dt,T,d2,exercise_prob
TSLA US 06/16/28 C980 Equity,980.0,0.522688,42.05,6/16/2028,Call,409.79,OTM,2028-06-16,2.31895961670089,-1.4059971379234102,0.07986248732587714
TSLA US 06/16/28 C990 Equity,990.0,0.5228240000000001,41.43,6/16/2028,Call,409.798,OTM,2028-06-16,2.31895961670089,-1.4185655782179762,0.07801285360862087
TSLA US 06/16/28 P5 Equity,5.0,1.046771,0.05,6/16/2028,Put,409.7727,OTM,2028-06-16,2.31895961670089,2.0107802612975534,0.02217433597013142
TSLA US 06/16/28 P10 Equity,10.0,0.9786405,0.1,6/16/2028,Put,409.765,OTM,2028-06-16,2.31895961670089,1.7930045531282812,0.03648609801841667
TSLA US 06/16/28 P15 Equity,15.0,0.9238603999999999,0.16,6/16/2028,Put,409.79,OTM,2028-06-16,2.31895961670089,1.6970524056197689,0.044843376607744324
TSLA US 06/16/28 P20 Equity,20.0,0.8755423,0.45,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,1.6505621177043044,0.04941400976227402
TSLA US 06/16/28 P25 Equity,25.0,0.8469513999999999,0.46,6/16/2028,Put,409.735,OTM,2028-06-16,2.31895961670089,1.577421905511963,0.057349239162136904
TSLA US 06/16/28 P30 Equity,30.0,0.8052097,0.69,6/16/2028,Put,409.7727,OTM,2028-06-16,2.31895961670089,1.5757919276741856,0.057536881678468224
TSLA US 06/16/28 P35 Equity,35.0,0.7802034,0.8,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,1.5352946569876764,0.06235573299674059
TSLA US 06/16/28 P40 Equity,40.0,0.7727250999999999,1.0,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,1.44811810777297,0.07379201108154566
TSLA US 06/16/28 P45 Equity,45.0,0.751211,1.2,6/16/2028,Put,409.83,OTM,2028-06-16,2.31895961670089,1.419929089438643,0.0778141630804079
TSLA US 06/16/28 P50 Equity,50.0,0.7349083000000001,1.56,6/16/2028,Put,409.75,OTM,2028-06-16,2.31895961670089,1.3822095123220925,0.08345369010915482
TSLA US 06/16/28 P55 Equity,55.0,0.7199135,1.8,6/16/2028,Put,409.71,OTM,2028-06-16,2.31895961670089,1.347043502946796,0.08898311111557294
TSLA US 06/16/28 P60 Equity,60.0,0.7073111,1.98,6/16/2028,Put,409.87,OTM,2028-06-16,2.31895961670089,1.3099859780410288,0.09510028958596378
TSLA US 06/16/28 P65 Equity,65.0,0.6942754,2.5,6/16/2028,Put,409.7727,OTM,2028-06-16,2.31895961670089,1.278686693556714,0.10050370367013828
TSLA US 06/16/28 P70 Equity,70.0,0.6837852,2.77,6/16/2028,Put,409.83,OTM,2028-06-16,2.31895961670089,1.2433646524608575,0.10686674482954467
TSLA US 06/16/28 P75 Equity,75.0,0.6724652,2.88,6/16/2028,Put,409.7727,OTM,2028-06-16,2.31895961670089,1.2141684308874063,0.11234170647432978
TSLA US 06/16/28 P80 Equity,80.0,0.6642151,3.54,6/16/2028,Put,409.82,OTM,2028-06-16,2.31895961670089,1.1781985864538957,0.11935872299218209
TSLA US 06/16/28 P85 Equity,85.0,0.6554752,3.8,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,1.146516498039675,0.12579075241911053
TSLA US 06/16/28 P90 Equity,90.0,0.6464811,4.35,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,1.1181987999123282,0.13174104836951933
TSLA US 06/16/28 P95 Equity,95.0,0.6389012000000001,4.5,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,1.0875046019138523,0.1384069329500035
TSLA US 06/16/28 P100 Equity,100.0,0.6316711,4.82,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,1.057701234714009,0.1450958360870701
TSLA US 06/16/28 P110 Equity,110.0,0.6178167,5.75,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,1.0014486559099245,0.15830497551162348
TSLA US 06/16/28 P120 Equity,120.0,0.6062928,7.1,6/16/2028,Put,409.735,OTM,2028-06-16,2.31895961670089,0.9437897896468203,0.17263853962682918
TSLA US 06/16/28 P130 Equity,130.0,0.5955400000000001,8.43,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,0.8892622246014027,0.1869310840859047
TSLA US 06/16/28 P140 Equity,140.0,0.5858222,10.05,6/16/2028,Put,409.735,OTM,2028-06-16,2.31895961670089,0.8356907845876193,0.20166444045792098
TSLA US 06/16/28 P150 Equity,150.0,0.5767992000000001,10.92,6/16/2028,Put,409.87,OTM,2028-06-16,2.31895961670089,0.7844389362491151,0.21639129961434583
TSLA US 06/16/28 P160 Equity,160.0,0.5689963,12.45,6/16/2028,Put,409.82,OTM,2028-06-16,2.31895961670089,0.7325353348826316,0.231920941914515
TSLA US 06/16/28 P170 Equity,170.0,0.5618936,14.95,6/16/2028,Put,409.75,OTM,2028-06-16,2.31895961670089,0.6816284773520324,0.2477369516547659
TSLA US 06/16/28 P180 Equity,180.0,0.5553260999999999,16.25,6/16/2028,Put,409.84,OTM,2028-06-16,2.31895961670089,0.6324191227116056,0.2635565208123414
TSLA US 06/16/28 P190 Equity,190.0,0.5499937,19.39,6/16/2028,Put,409.79,OTM,2028-06-16,2.31895961670089,0.5820096303249187,0.28028009706531787
TSLA US 06/16/28 P200 Equity,200.0,0.5451689,20.8,6/16/2028,Put,409.79,OTM,2028-06-16,2.31895961670089,0.5327552725905806,0.297101499602498
TSLA US 06/16/28 P210 Equity,210.0,0.5401315,23.05,6/16/2028,Put,409.735,OTM,2028-06-16,2.31895961670089,0.48594952647383644,0.3135014762414755
TSLA US 06/16/28 P220 Equity,220.0,0.5360872,26.1,6/16/2028,Put,409.84,OTM,2028-06-16,2.31895961670089,0.4391267537629812,0.3302848473043595
TSLA US 06/16/28 P230 Equity,230.0,0.5321151,30.19,6/16/2028,Put,409.82,OTM,2028-06-16,2.31895961670089,0.39355823663456196,0.34695361004699726
TSLA US 06/16/28 P240 Equity,240.0,0.5290596,31.05,6/16/2028,Put,409.84,OTM,2028-06-16,2.31895961670089,0.3477322840536993,0.3640206243975749
TSLA US 06/16/28 P250 Equity,250.0,0.5256605,34.99,6/16/2028,Put,409.82,OTM,2028-06-16,2.31895961670089,0.30411608020593134,0.3805197282303072
TSLA US 06/16/28 P260 Equity,260.0,0.5229579,37.58,6/16/2028,Put,409.75,OTM,2028-06-16,2.31895961670089,0.2603498749083534,0.39729695200497495
TSLA US 06/16/28 P270 Equity,270.0,0.5203766000000001,42.5,6/16/2028,Put,409.7727,OTM,2028-06-16,2.31895961670089,0.21802612760062154,0.4137043770986912
TSLA US 06/16/28 P280 Equity,280.0,0.5180169,45.35,6/16/2028,Put,409.82,OTM,2028-06-16,2.31895961670089,0.17666466040027398,0.4298859005531881
TSLA US 06/16/28 P290 Equity,290.0,0.5160146999999999,49.45,6/16/2028,Put,409.77,OTM,2028-06-16,2.31895961670089,0.1355926064186253,0.4460716753467385
TSLA US 06/16/28 P300 Equity,300.0,0.514064,52.35,6/16/2028,Put,409.785,OTM,2028-06-16,2.31895961670089,0.09582331295913964,0.46183045074636114
TSLA US 06/16/28 P310 Equity,310.0,0.5123383,57.5,6/16/2028,Put,409.785,OTM,2028-06-16,2.31895961670089,0.05675071423574188,0.4773718874806422
TSLA US 06/16/28 P320 Equity,320.0,0.5107845,60.9,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,0.018516828871543795,0.49261327618456124
TSLA US 06/16/28 P330 Equity,330.0,0.5092909999999999,68.9,6/16/2028,Put,409.765,OTM,2028-06-16,2.31895961670089,-0.018932003494077376,0.5075523254920978
TSLA US 06/16/28 P340 Equity,340.0,0.5082258000000001,74.1,6/16/2028,Put,409.765,OTM,2028-06-16,2.31895961670089,-0.055920947601718216,0.522297608416699
TSLA US 06/16/28 P350 Equity,350.0,0.5054764,74.9,6/16/2028,Put,409.735,OTM,2028-06-16,2.31895961670089,-0.0897805928509125,0.5357692147195452
TSLA US 06/16/28 P360 Equity,360.0,0.5044033,81.26,6/16/2028,Put,409.84,OTM,2028-06-16,2.31895961670089,-0.12467762829289726,0.5496106153903599
TSLA US 06/16/28 P370 Equity,370.0,0.5034234,85.0,6/16/2028,Put,409.7727,OTM,2028-06-16,2.31895961670089,-0.15938085190068202,0.5633155879801915
TSLA US 06/16/28 P380 Equity,380.0,0.5025888,93.2,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,-0.19313742331784678,0.5765743275941513
TSLA US 06/16/28 P390 Equity,390.0,0.5019692,102.26,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,-0.22641300583977533,0.5895598933211247
TSLA US 06/16/28 P400 Equity,400.0,0.5013936,102.2,6/16/2028,Put,409.798,OTM,2028-06-16,2.31895961670089,-0.2589548401128854,0.6021649577139756
TSLA US 06/16/28 P410 Equity,410.0,0.5008357999999999,108.02,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-0.29076949104688854,0.6143861898681963
TSLA US 06/16/28 P420 Equity,420.0,0.5003744999999999,114.75,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-0.32195980204437047,0.6262584261704216
TSLA US 06/16/28 P430 Equity,430.0,0.49995399999999995,121.47,6/16/2028,Put,409.82,ITM,2028-06-16,2.31895961670089,-0.3524263010214211,0.6377407098514805
TSLA US 06/16/28 P440 Equity,440.0,0.4996784,123.8,6/16/2028,Put,409.7,ITM,2028-06-16,2.31895961670089,-0.38279867083417407,0.6490654764561122
TSLA US 06/16/28 P450 Equity,450.0,0.49926929999999997,130.57,6/16/2028,Put,409.82,ITM,2028-06-16,2.31895961670089,-0.41166203148086583,0.6597064209622507
TSLA US 06/16/28 P460 Equity,460.0,0.4990182,138.58,6/16/2028,Put,409.75,ITM,2028-06-16,2.31895961670089,-0.44063447606654504,0.670261180170916
TSLA US 06/16/28 P470 Equity,470.0,0.49908189999999997,144.82,6/16/2028,Put,409.765,ITM,2028-06-16,2.31895961670089,-0.46892439074116055,0.6804381592855417
TSLA US 06/16/28 P480 Equity,480.0,0.4989302,149.72,6/16/2028,Put,409.7727,ITM,2028-06-16,2.31895961670089,-0.49652115865629276,0.6902366185120523
TSLA US 06/16/28 P490 Equity,490.0,0.4985386,158.31,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-0.523393188336402,0.6996496682934045
TSLA US 06/16/28 P500 Equity,500.0,0.49841630000000003,165.1,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-0.5499530674747756,0.7088242177827994
TSLA US 06/16/28 P510 Equity,510.0,0.4985081,172.12,6/16/2028,Put,409.77,ITM,2028-06-16,2.31895961670089,-0.5761673743920267,0.7177489723940207
TSLA US 06/16/28 P520 Equity,520.0,0.49851860000000003,190.9,6/16/2028,Put,409.79,ITM,2028-06-16,2.31895961670089,-0.601685636486093,0.7263082935842106
TSLA US 06/16/28 P530 Equity,530.0,0.4983558,185.96,6/16/2028,Put,409.82,ITM,2028-06-16,2.31895961670089,-0.6266374278788822,0.7345515357690031
TSLA US 06/16/28 P540 Equity,540.0,0.4983326,194.6,6/16/2028,Put,409.84,ITM,2028-06-16,2.31895961670089,-0.6511985834685522,0.7425408476773278
TSLA US 06/16/28 P550 Equity,550.0,0.4983811,201.8,6/16/2028,Put,409.79,ITM,2028-06-16,2.31895961670089,-0.6755471081366821,0.7503358837333377
TSLA US 06/16/28 P560 Equity,560.0,0.49820369999999997,218.84,6/16/2028,Put,409.8638,ITM,2028-06-16,2.31895961670089,-0.6990301922556293,0.7577334187292213
TSLA US 06/16/28 P570 Equity,570.0,0.4984663,213.85,6/16/2028,Put,409.765,ITM,2028-06-16,2.31895961670089,-0.7226967423433326,0.7650668912904683
TSLA US 06/16/28 P580 Equity,580.0,0.4985446,227.15,6/16/2028,Put,409.7727,ITM,2028-06-16,2.31895961670089,-0.7455859935830266,0.7720412267634642
TSLA US 06/16/28 P590 Equity,590.0,0.4985123,236.25,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-0.7680219110944736,0.7787629162164464
TSLA US 06/16/28 P600 Equity,600.0,0.4985826,239.6,6/16/2028,Put,409.75,ITM,2028-06-16,2.31895961670089,-0.7903114777968221,0.7853270573394726
TSLA US 06/16/28 P610 Equity,610.0,0.49784480000000003,244.45,6/16/2028,Put,409.87,ITM,2028-06-16,2.31895961670089,-0.8117749891511702,0.7915396220319337
TSLA US 06/16/28 P620 Equity,620.0,0.4986531,265.35,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-0.8333339592893556,0.7976717955007471
TSLA US 06/16/28 P630 Equity,630.0,0.4987739,262.95,6/16/2028,Put,409.7,ITM,2028-06-16,2.31895961670089,-0.8546968011729627,0.8036404890549931
TSLA US 06/16/28 P640 Equity,640.0,0.498716,275.73,6/16/2028,Put,409.71,ITM,2028-06-16,2.31895961670089,-0.87541221036451,0.8093251708125367
TSLA US 06/16/28 P650 Equity,650.0,0.49814590000000003,280.2,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-0.8957006572279056,0.8147936703488259
TSLA US 06/16/28 P660 Equity,660.0,0.4985082,286.95,6/16/2028,Put,409.735,ITM,2028-06-16,2.31895961670089,-0.9159154077888989,0.8201443675910121
TSLA US 06/16/28 P670 Equity,670.0,0.4988088,301.75,6/16/2028,Put,409.82,ITM,2028-06-16,2.31895961670089,-0.9353452782825348,0.825194805964415
TSLA US 06/16/28 P680 Equity,680.0,0.4983685,305.0,6/16/2028,Put,409.82,ITM,2028-06-16,2.31895961670089,-0.9550220706580248,0.8302167320703833
TSLA US 06/16/28 P690 Equity,690.0,0.49883809999999995,314.17,6/16/2028,Put,409.75,ITM,2028-06-16,2.31895961670089,-0.9742807947401196,0.8350414311081686
TSLA US 06/16/28 P700 Equity,700.0,0.4987942,319.1,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-0.9930887323026151,0.8396666427215476
TSLA US 06/16/28 P710 Equity,710.0,0.4987167,327.35,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-1.0118024833265409,0.8441837488074144
TSLA US 06/16/28 P730 Equity,730.0,0.4989894,351.6,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-1.048223114355365,0.8527320882751823
TSLA US 06/16/28 P740 Equity,740.0,0.4997698,347.47,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-1.0656511037572816,0.8567093056501218
TSLA US 06/16/28 P760 Equity,760.0,0.4975433,364.17,6/16/2028,Put,409.75,ITM,2028-06-16,2.31895961670089,-1.102374272547732,0.8648505041612471
TSLA US 06/16/28 P770 Equity,770.0,0.4972652,392.28,6/16/2028,Put,409.79,ITM,2028-06-16,2.31895961670089,-1.1197010171807562,0.8685794042768439
TSLA US 06/16/28 P780 Equity,780.0,0.4973774,394.0,6/16/2028,Put,409.75,ITM,2028-06-16,2.31895961670089,-1.136784311172352,0.8721857682577805
TSLA US 06/16/28 P790 Equity,790.0,0.4973774,399.2,6/16/2028,Put,409.7727,ITM,2028-06-16,2.31895961670089,-1.1535303018229446,0.8756536062480069
TSLA US 06/16/28 P800 Equity,800.0,0.49644350000000004,404.6,6/16/2028,Put,409.7727,ITM,2028-06-16,2.31895961670089,-1.1709156148274167,0.8791836510095208
TSLA US 06/16/28 P810 Equity,810.0,0.4973091,415.12,6/16/2028,Put,409.79,ITM,2028-06-16,2.31895961670089,-1.186542317089273,0.8822958998838808
TSLA US 06/16/28 P820 Equity,820.0,0.49651460000000003,423.82,6/16/2028,Put,409.82,ITM,2028-06-16,2.31895961670089,-1.2033614627688372,0.8855817629998929
TSLA US 06/16/28 P830 Equity,830.0,0.4968965,430.75,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-1.2191080063425113,0.8885983992519675
TSLA US 06/16/28 P840 Equity,840.0,0.49691389999999996,435.45,6/16/2028,Put,409.82,ITM,2028-06-16,2.31895961670089,-1.2348475928670406,0.8915563845602466
TSLA US 06/16/28 P850 Equity,850.0,0.49606969999999995,448.85,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-1.2513994738369183,0.894605615419489
TSLA US 06/16/28 P860 Equity,860.0,0.4970341,453.4,6/16/2028,Put,409.82,ITM,2028-06-16,2.31895961670089,-1.2658203811190267,0.8972113017350989
TSLA US 06/16/28 P870 Equity,870.0,0.4969642,462.5,6/16/2028,Put,409.74,ITM,2028-06-16,2.31895961670089,-1.2814262003796313,0.8999779968552366
TSLA US 06/16/28 P880 Equity,880.0,0.5022922,472.45,6/16/2028,Put,409.84,ITM,2028-06-16,2.31895961670089,-1.2905266008119376,0.9015660589861116
TSLA US 06/16/28 P890 Equity,890.0,0.5022872,486.35,6/16/2028,Put,409.735,ITM,2028-06-16,2.31895961670089,-1.3056396173992302,0.9041624294775312
TSLA US 06/16/28 P900 Equity,900.0,0.5022883,495.65,6/16/2028,Put,409.84,ITM,2028-06-16,2.31895961670089,-1.3199111434226116,0.9065676566824321
TSLA US 06/16/28 P910 Equity,910.0,0.5021865,504.65,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-1.3346068954397978,0.9089974799890292
TSLA US 06/16/28 P920 Equity,920.0,0.5028429,521.3,6/16/2028,Put,409.735,ITM,2028-06-16,2.31895961670089,-1.3483370734467797,0.9112250033972593
TSLA US 06/16/28 P930 Equity,930.0,0.5024721,530.11,6/16/2028,Put,409.7727,ITM,2028-06-16,2.31895961670089,-1.3627757271622238,0.9135233984145181
TSLA US 06/16/28 P940 Equity,940.0,0.5025604,539.0,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-1.3765652548850984,0.9156766503415016
TSLA US 06/16/28 P950 Equity,950.0,0.5029577,543.95,6/16/2028,Put,409.67,ITM,2028-06-16,2.31895961670089,-1.3903068982607178,0.9177821479927983
TSLA US 06/16/28 P960 Equity,960.0,0.5033497,553.6,6/16/2028,Put,409.75,ITM,2028-06-16,2.31895961670089,-1.4032271751805814,0.9197254467809198
TSLA US 06/16/28 P970 Equity,970.0,0.5034008999999999,567.7,6/16/2028,Put,409.798,ITM,2028-06-16,2.31895961670089,-1.4165277255061988,0.9216894737610914
TSLA US 06/16/28 P980 Equity,980.0,0.5011559,577.08,6/16/2028,Put,409.82,ITM,2028-06-16,2.31895961670089,-1.4328159456045872,0.9240447784127229
TSLA US 06/16/28 P990 Equity,990.0,0.4945416,583.0,6/16/2028,Put,409.8638,ITM,2028-06-16,2.31895961670089,-1.4551785642440755,0.9271900831920288
TSLA US 12/15/28 C80 Equity,80.0,0.4800856,356.92,12/15/2028,Call,409.765,ITM,2028-12-15,2.817248459958932,1.729212023718516,0.9581144224042739
TSLA US 12/15/28 C90 Equity,90.0,0.5201109,339.78,12/15/2028,Call,409.765,ITM,2028-12-15,2.817248459958932,1.3966244825804288,0.9187367379689091
TSLA US 12/15/28 C100 Equity,100.0,0.5207944,330.0,12/15/2028,Call,409.765,ITM,2028-12-15,2.817248459958932,1.2731139800249793,0.8985112005962284
TSLA US 12/15/28 C110 Equity,110.0,0.5387446,338.9,12/15/2028,Call,409.71,ITM,2028-12-15,2.817248459958932,1.0955195504338489,0.8633554573911117
TSLA US 12/15/28 C120 Equity,120.0,0.5421173,308.78,12/15/2028,Call,409.798,ITM,2028-12-15,2.817248459958932,0.9876718871000421,0.8383433164832838
TSLA US 12/15/28 C130 Equity,130.0,0.5303144000000001,301.15,12/15/2028,Call,409.67,ITM,2028-12-15,2.817248459958932,0.9394101568239049,0.8262398998813223
TSLA US 12/15/28 C140 Equity,140.0,0.5214305,310.11,12/15/2028,Call,409.71,ITM,2028-12-15,2.817248459958932,0.8858901754186503,0.8121616446212345
TSLA US 12/15/28 C150 Equity,150.0,0.5213478,296.45,12/15/2028,Call,409.798,ITM,2028-12-15,2.817248459958932,0.8075717730889148,0.7903314292402036
TSLA US 12/15/28 C160 Equity,160.0,0.5198826,289.63,12/15/2028,Call,409.785,ITM,2028-12-15,2.817248459958932,0.7383134511857965,0.7698380028077325
TSLA US 12/15/28 C170 Equity,170.0,0.5183968999999999,273.15,12/15/2028,Call,409.71,ITM,2028-12-15,2.817248459958932,0.6730417945781221,0.7495396490271706
TSLA US 12/15/28 C180 Equity,180.0,0.5171658,274.51,12/15/2028,Call,409.79,ITM,2028-12-15,2.817248459958932,0.6110904194486542,0.7294301389862262
TSLA US 12/15/28 C190 Equity,190.0,0.5205145999999999,267.0,12/15/2028,Call,409.84,ITM,2028-12-15,2.817248459958932,0.5398103195592023,0.7053360752044268
TSLA US 12/15/28 C195 Equity,195.0,0.5156048,271.9,12/15/2028,Call,409.8638,ITM,2028-12-15,2.817248459958932,0.523283173044083,0.6996113954950565
TSLA US 12/15/28 C200 Equity,200.0,0.5137655999999999,255.07,12/15/2028,Call,409.84,ITM,2028-12-15,2.817248459958932,0.4988221751478729,0.6910476679519862
TSLA US 12/15/28 C210 Equity,210.0,0.5159665,253.5,12/15/2028,Call,409.798,ITM,2028-12-15,2.817248459958932,0.4365522293703835,0.6687819432820645
TSLA US 12/15/28 C220 Equity,220.0,0.5108332,243.0,12/15/2028,Call,409.79,ITM,2028-12-15,2.817248459958932,0.3953196329382882,0.6536964940172266
TSLA US 12/15/28 C230 Equity,230.0,0.5092519,233.82,12/15/2028,Call,409.8638,ITM,2028-12-15,2.817248459958932,0.3474112714327177,0.6358588166538945
TSLA US 12/15/28 C240 Equity,240.0,0.5078797,227.88,12/15/2028,Call,409.735,ITM,2028-12-15,2.817248459958932,0.30036180815058694,0.6180494039175377
TSLA US 12/15/28 C250 Equity,250.0,0.5067079,226.96,12/15/2028,Call,409.765,ITM,2028-12-15,2.817248459958932,0.25511351250921843,0.6006822860397656
TSLA US 12/15/28 C260 Equity,260.0,0.5082117,216.71,12/15/2028,Call,409.79,ITM,2028-12-15,2.817248459958932,0.20593094346645846,0.5815775729735733
TSLA US 12/15/28 C270 Equity,270.0,0.5050148999999999,211.24,12/15/2028,Call,409.84,ITM,2028-12-15,2.817248459958932,0.16823768730953062,0.566801853358572
TSLA US 12/15/28 C280 Equity,280.0,0.5060899,207.9,12/15/2028,Call,409.8,ITM,2028-12-15,2.817248459958932,0.12315006502632793,0.5490058665941511
TSLA US 12/15/28 C290 Equity,290.0,0.5045013,208.2,12/15/2028,Call,409.798,ITM,2028-12-15,2.817248459958932,0.0847622064194488,0.5337747798617933
TSLA US 12/15/28 C300 Equity,300.0,0.5017533000000001,195.95,12/15/2028,Call,409.82,ITM,2028-12-15,2.817248459958932,0.0496605153219839,0.5198035390890653
TSLA US 12/15/28 C310 Equity,310.0,0.5013271,192.75,12/15/2028,Call,409.69,ITM,2028-12-15,2.817248459958932,0.01107361357065622,0.5044176423644723
TSLA US 12/15/28 C320 Equity,320.0,0.501112,186.5,12/15/2028,Call,409.82,ITM,2028-12-15,2.817248459958932,-0.025929979028850456,0.48965659413708884
TSLA US 12/15/28 C330 Equity,330.0,0.5000997,183.34,12/15/2028,Call,409.765,ITM,2028-12-15,2.817248459958932,-0.061100623343743464,0.47563953636183764
TSLA US 12/15/28 C340 Equity,340.0,0.4998202,180.0,12/15/2028,Call,409.71,ITM,2028-12-15,2.817248459958932,-0.09641004856204696,0.4615974558517373
TSLA US 12/15/28 C350 Equity,350.0,0.4995935,176.35,12/15/2028,Call,409.84,ITM,2028-12-15,2.817248459958932,-0.13026348719872768,0.4481789834373721
TSLA US 12/15/28 C360 Equity,360.0,0.4986597,173.6,12/15/2028,Call,409.7727,ITM,2028-12-15,2.817248459958932,-0.16279244038779012,0.4353409302826949
TSLA US 12/15/28 C370 Equity,370.0,0.4983915,169.05,12/15/2028,Call,409.7727,ITM,2028-12-15,2.817248459958932,-0.19518275955273262,0.4226249376896064
TSLA US 12/15/28 C380 Equity,380.0,0.4985265,163.65,12/15/2028,Call,409.82,ITM,2028-12-15,2.817248459958932,-0.2270893760430715,0.41017712247696986
TSLA US 12/15/28 C390 Equity,390.0,0.4979719,159.0,12/15/2028,Call,409.765,ITM,2028-12-15,2.817248459958932,-0.25764898445255474,0.39833891074748734
TSLA US 12/15/28 C400 Equity,400.0,0.4976803,156.0,12/15/2028,Call,409.79,ITM,2028-12-15,2.817248459958932,-0.28754573159575947,0.3868472454497759
TSLA US 12/15/28 C410 Equity,410.0,0.4975465,154.0,12/15/2028,Call,409.75,OTM,2028-12-15,2.817248459958932,-0.31708325949418864,0.3755902134859563
TSLA US 12/15/28 C420 Equity,420.0,0.4973888,149.0,12/15/2028,Call,409.82,OTM,2028-12-15,2.817248459958932,-0.3455789635474234,0.36482957882809125
